Job Title,Company,Salary,Experience,Day Posted,Skills List,Location List
Cost and Management Accountant,Financial Services Ltd,30.0,7.5,2022--01,CA and Cost Accountant,Mumbai
Cost and Management Accountant,Financial Services Ltd,30.0,7.5,2022--01,supplier negotiations,Mumbai
Cost and Management Accountant,Financial Services Ltd,30.0,7.5,2022--01,minimum experience of 7 to 8 years with a track record,Mumbai
Cost and Management Accountant,Financial Services Ltd,30.0,7.5,2022--01,cost modeling,Mumbai
Cost and Management Accountant,Financial Services Ltd,30.0,7.5,2022--01,variance analysis,Mumbai
Cost and Management Accountant,Financial Services Ltd,30.0,7.5,2022--01,procurement processes,Mumbai
Cost and Management Accountant,Financial Services Ltd,30.0,7.5,2022--01,and  financial planning.,Mumbai
Cost and Management Accountant,Financial Services Ltd,30.0,7.5,2022--01,Costing,Mumbai
Cost and Management Accountant,EY,37.0,4.5,2022--01,Order management,Thiruvananthapuram
Cost and Management Accountant,EY,37.0,4.5,2022--01,Procurement,Thiruvananthapuram
Cost and Management Accountant,EY,37.0,4.5,2022--01,Supply chain,Thiruvananthapuram
Cost and Management Accountant,EY,37.0,4.5,2022--01,Assurance,Thiruvananthapuram
Cost and Management Accountant,EY,37.0,4.5,2022--01,Test scripts,Thiruvananthapuram
Cost and Management Accountant,EY,37.0,4.5,2022--01,Consulting,Thiruvananthapuram
Cost and Management Accountant,EY,37.0,4.5,2022--01,Test cases,Thiruvananthapuram
Cost and Management Accountant,EY,37.0,4.5,2022--01,Warehouse management,Thiruvananthapuram
Cost and Management Accountant,INDIRA GANDHI INTERNATIONAL AIRPORT (IGIA),5.0,11.0,2022--01,Supply chain,New Delhi
Cost and Management Accountant,INDIRA GANDHI INTERNATIONAL AIRPORT (IGIA),5.0,11.0,2022--01,Procurement,New Delhi
Cost and Management Accountant,INDIRA GANDHI INTERNATIONAL AIRPORT (IGIA),5.0,11.0,2022--01,Costing,New Delhi
Cost and Management Accountant,INDIRA GANDHI INTERNATIONAL AIRPORT (IGIA),5.0,11.0,2022--01,Bidding,New Delhi
Cost and Management Accountant,INDIRA GANDHI INTERNATIONAL AIRPORT (IGIA),5.0,11.0,2022--01,Networking,New Delhi
Cost and Management Accountant,INDIRA GANDHI INTERNATIONAL AIRPORT (IGIA),5.0,11.0,2022--01,Renewable energy,New Delhi
Cost and Management Accountant,INDIRA GANDHI INTERNATIONAL AIRPORT (IGIA),5.0,11.0,2022--01,Contract management,New Delhi
Cost and Management Accountant,INDIRA GANDHI INTERNATIONAL AIRPORT (IGIA),5.0,11.0,2022--01,Analytical,New Delhi
Cost and Management Accountant,GMR HYDERABAD INTERNATIONAL AIRPORT LIMITED,5.0,11.0,2022--01,Supply chain,New Delhi
Cost and Management Accountant,GMR HYDERABAD INTERNATIONAL AIRPORT LIMITED,5.0,11.0,2022--01,Procurement,New Delhi
Cost and Management Accountant,GMR HYDERABAD INTERNATIONAL AIRPORT LIMITED,5.0,11.0,2022--01,Costing,New Delhi
Cost and Management Accountant,GMR HYDERABAD INTERNATIONAL AIRPORT LIMITED,5.0,11.0,2022--01,Bidding,New Delhi
Cost and Management Accountant,GMR HYDERABAD INTERNATIONAL AIRPORT LIMITED,5.0,11.0,2022--01,Networking,New Delhi
Cost and Management Accountant,GMR HYDERABAD INTERNATIONAL AIRPORT LIMITED,5.0,11.0,2022--01,Renewable energy,New Delhi
Cost and Management Accountant,GMR HYDERABAD INTERNATIONAL AIRPORT LIMITED,5.0,11.0,2022--01,Contract management,New Delhi
Cost and Management Accountant,GMR HYDERABAD INTERNATIONAL AIRPORT LIMITED,5.0,11.0,2022--01,Analytical,New Delhi
Cost and Management Accountant,Vadilal,12.5,6.5,2022--01,Data Analysis,Ahmedabad
Cost and Management Accountant,Vadilal,12.5,6.5,2022--01,Budget Forecasting,Ahmedabad
Cost and Management Accountant,Vadilal,12.5,6.5,2022--01,Cost Reduction & Control,Ahmedabad
Cost and Management Accountant,Vadilal,12.5,6.5,2022--01,Expense Analysis,Ahmedabad
Cost and Management Accountant,Vadilal,12.5,6.5,2022--01,Credit Control Management,Ahmedabad
Cost and Management Accountant,Vadilal,12.5,6.5,2022--01,Asset Management,Ahmedabad
Cost and Management Accountant,Vadilal,12.5,6.5,2022--01,Secondary Distribution,Ahmedabad
Cost and Management Accountant,Vadilal,12.5,6.5,2022--01,Expense Analysis,Ahmedabad
Cost and Management Accountant,Vadilal,12.5,6.5,2022--01,Variance Analysis,Ahmedabad
Cost and Management Accountant,Ganesh Diagnostic & Imaging Centre,5.0,2.5,2022--01,Analytical skills,New Delhi
Cost and Management Accountant,Ganesh Diagnostic & Imaging Centre,5.0,2.5,2022--01,Tally,New Delhi
Cost and Management Accountant,Ganesh Diagnostic & Imaging Centre,5.0,2.5,2022--01,Financial statements,New Delhi
Cost and Management Accountant,Ganesh Diagnostic & Imaging Centre,5.0,2.5,2022--01,Income tax,New Delhi
Cost and Management Accountant,Ganesh Diagnostic & Imaging Centre,5.0,2.5,2022--01,Financial Reporting,New Delhi
Cost and Management Accountant,Ganesh Diagnostic & Imaging Centre,5.0,2.5,2022--01,CMA,New Delhi
Cost and Management Accountant,Ganesh Diagnostic & Imaging Centre,5.0,2.5,2022--01,Cost management,New Delhi
Cost and Management Accountant,Ganesh Diagnostic & Imaging Centre,5.0,2.5,2022--01,MS Office,New Delhi
Cost and Management Accountant,Pleasant Inc.,5.0,2.0,2022--01,CMA,Surat
Cost and Management Accountant,Pleasant Inc.,5.0,2.0,2022--01,Leadership training,Surat
Cost and Management Accountant,Pleasant Inc.,5.0,2.0,2022--01,Software development life cycle,Surat
Cost and Management Accountant,Pleasant Inc.,5.0,2.0,2022--01,Cost management,Surat
Cost and Management Accountant,Pleasant Inc.,5.0,2.0,2022--01,Manager Technology,Surat
Cost and Management Accountant,Pleasant Inc.,5.0,2.0,2022--01,Management Accounting,Surat
Cost and Management Accountant,Pleasant Inc.,5.0,2.0,2022--01,Development Life Cycle,Surat
Cost and Management Accountant,Pleasant Inc.,5.0,2.0,2022--01,Cost accounting,Surat
Cost and Management Accountant,Amazon,30.0,6.5,2022--01,Supply chain,Mumbai
Cost and Management Accountant,Amazon,30.0,6.5,2022--01,Cloud computing,Mumbai
Cost and Management Accountant,Amazon,30.0,6.5,2022--01,Web services,Mumbai
Cost and Management Accountant,Amazon,30.0,6.5,2022--01,Networking,Mumbai
Cost and Management Accountant,Amazon,30.0,6.5,2022--01,Cloud Services,Mumbai
Cost and Management Accountant,Amazon,30.0,6.5,2022--01,Process enhancement,Mumbai
Cost and Management Accountant,Amazon,30.0,6.5,2022--01,Portfolio management,Mumbai
Cost and Management Accountant,Amazon,30.0,6.5,2022--01,infrastructure services,Mumbai
Cost and Management Accountant,IBM,30.0,8.5,2022--01,financial analysis,Bengaluru
Cost and Management Accountant,IBM,30.0,8.5,2022--01,capital management,Bengaluru
Cost and Management Accountant,IBM,30.0,8.5,2022--01,maximo,Bengaluru
Cost and Management Accountant,IBM,30.0,8.5,2022--01,budgeting,Bengaluru
Cost and Management Accountant,IBM,30.0,8.5,2022--01,finance,Bengaluru
Cost and Management Accountant,IBM,30.0,8.5,2022--01,risk management,Bengaluru
Cost and Management Accountant,IBM,30.0,8.5,2022--01,project management,Bengaluru
Cost and Management Accountant,IBM,30.0,8.5,2022--01,credit risk,Bengaluru
Cost and Management Accountant,INDIRA GANDHI INTERNATIONAL AIRPORT (IGIA),5.0,11.0,2022--01,Procurement,New Delhi
Cost and Management Accountant,INDIRA GANDHI INTERNATIONAL AIRPORT (IGIA),5.0,11.0,2022--01,Supply chain,New Delhi
Cost and Management Accountant,INDIRA GANDHI INTERNATIONAL AIRPORT (IGIA),5.0,11.0,2022--01,Costing,New Delhi
Cost and Management Accountant,INDIRA GANDHI INTERNATIONAL AIRPORT (IGIA),5.0,11.0,2022--01,Bidding,New Delhi
Cost and Management Accountant,INDIRA GANDHI INTERNATIONAL AIRPORT (IGIA),5.0,11.0,2022--01,Networking,New Delhi
Cost and Management Accountant,INDIRA GANDHI INTERNATIONAL AIRPORT (IGIA),5.0,11.0,2022--01,Contract management,New Delhi
Cost and Management Accountant,INDIRA GANDHI INTERNATIONAL AIRPORT (IGIA),5.0,11.0,2022--01,Cost reduction,New Delhi
Cost and Management Accountant,INDIRA GANDHI INTERNATIONAL AIRPORT (IGIA),5.0,11.0,2022--01,Supply chain operations,New Delhi
Cost and Management Accountant,GMR HYDERABAD INTERNATIONAL AIRPORT LIMITED,5.0,11.0,2022--01,Procurement,New Delhi
Cost and Management Accountant,GMR HYDERABAD INTERNATIONAL AIRPORT LIMITED,5.0,11.0,2022--01,Supply chain,New Delhi
Cost and Management Accountant,GMR HYDERABAD INTERNATIONAL AIRPORT LIMITED,5.0,11.0,2022--01,Costing,New Delhi
Cost and Management Accountant,GMR HYDERABAD INTERNATIONAL AIRPORT LIMITED,5.0,11.0,2022--01,Bidding,New Delhi
Cost and Management Accountant,GMR HYDERABAD INTERNATIONAL AIRPORT LIMITED,5.0,11.0,2022--01,Networking,New Delhi
Cost and Management Accountant,GMR HYDERABAD INTERNATIONAL AIRPORT LIMITED,5.0,11.0,2022--01,Contract management,New Delhi
Cost and Management Accountant,GMR HYDERABAD INTERNATIONAL AIRPORT LIMITED,5.0,11.0,2022--01,Cost reduction,New Delhi
Cost and Management Accountant,GMR HYDERABAD INTERNATIONAL AIRPORT LIMITED,5.0,11.0,2022--01,Supply chain operations,New Delhi
Cost and Management Accountant,D Source,5.0,2.5,2022--01,Management accounting,Nashik
Cost and Management Accountant,D Source,5.0,2.5,2022--01,Tally,Nashik
Cost and Management Accountant,D Source,5.0,2.5,2022--01,MIN,Nashik
Cost and Management Accountant,D Source,5.0,2.5,2022--01,Banking,Nashik
Cost and Management Accountant,D Source,5.0,2.5,2022--01,Cost management,Nashik
Cost and Management Accountant,D Source,5.0,2.5,2022--01,Database,Nashik
Cost and Management Accountant,D Source,5.0,2.5,2022--01,Costing Executive,Nashik
Cost and Management Accountant,D Source,5.0,2.5,2022--01,Raw material,Nashik
Cost and Management Accountant,MG plc,5.0,2.5,2022--01,Business transformation,Mumbai
Cost and Management Accountant,MG plc,5.0,2.5,2022--01,Financial Reporting,Mumbai
Cost and Management Accountant,MG plc,5.0,2.5,2022--01,Reconciliation,Mumbai
Cost and Management Accountant,MG plc,5.0,2.5,2022--01,Customer service,Mumbai
Cost and Management Accountant,MG plc,5.0,2.5,2022--01,Asset management,Mumbai
Cost and Management Accountant,MG plc,5.0,2.5,2022--01,Variance analysis,Mumbai
Cost and Management Accountant,MG plc,5.0,2.5,2022--01,Analytics,Mumbai
Cost and Management Accountant,MG plc,5.0,2.5,2022--01,Balance Sheet,Mumbai
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Accounting Procedures,Hyderabad
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Accounting Procedures,Coimbatore
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Accounting Procedures,Thodupuzha
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Accounting Procedures,Thiruvananthapuram
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Accounting Procedures,Kochi
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Accounting Procedures,Kolkata
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Accounting Procedures,Kannur
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Accounting Procedures,Indore
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Accounting Procedures,Nagpur
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Accounting Procedures,Pune
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Accounting Procedures,Lucknow
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Accounting Procedures,Kozhikode
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Accounting Procedures,Bengaluru
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Data Accumulation Systems,Hyderabad
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Data Accumulation Systems,Coimbatore
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Data Accumulation Systems,Thodupuzha
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Data Accumulation Systems,Thiruvananthapuram
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Data Accumulation Systems,Kochi
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Data Accumulation Systems,Kolkata
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Data Accumulation Systems,Kannur
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Data Accumulation Systems,Indore
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Data Accumulation Systems,Nagpur
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Data Accumulation Systems,Pune
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Data Accumulation Systems,Lucknow
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Data Accumulation Systems,Kozhikode
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Data Accumulation Systems,Bengaluru
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Cost Accountant,Hyderabad
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Cost Accountant,Coimbatore
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Cost Accountant,Thodupuzha
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Cost Accountant,Thiruvananthapuram
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Cost Accountant,Kochi
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Cost Accountant,Kolkata
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Cost Accountant,Kannur
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Cost Accountant,Indore
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Cost Accountant,Nagpur
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Cost Accountant,Pune
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Cost Accountant,Lucknow
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Cost Accountant,Kozhikode
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Cost Accountant,Bengaluru
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Expenses,Hyderabad
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Expenses,Coimbatore
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Expenses,Thodupuzha
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Expenses,Thiruvananthapuram
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Expenses,Kochi
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Expenses,Kolkata
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Expenses,Kannur
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Expenses,Indore
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Expenses,Nagpur
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Expenses,Pune
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Expenses,Lucknow
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Expenses,Kozhikode
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Expenses,Bengaluru
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Analytical Skills,Hyderabad
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Analytical Skills,Coimbatore
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Analytical Skills,Thodupuzha
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Analytical Skills,Thiruvananthapuram
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Analytical Skills,Kochi
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Analytical Skills,Kolkata
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Analytical Skills,Kannur
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Analytical Skills,Indore
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Analytical Skills,Nagpur
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Analytical Skills,Pune
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Analytical Skills,Lucknow
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Analytical Skills,Kozhikode
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Analytical Skills,Bengaluru
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Profit Margins,Hyderabad
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Profit Margins,Coimbatore
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Profit Margins,Thodupuzha
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Profit Margins,Thiruvananthapuram
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Profit Margins,Kochi
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Profit Margins,Kolkata
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Profit Margins,Kannur
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Profit Margins,Indore
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Profit Margins,Nagpur
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Profit Margins,Pune
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Profit Margins,Lucknow
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Profit Margins,Kozhikode
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Profit Margins,Bengaluru
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Budgeting,Hyderabad
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Budgeting,Coimbatore
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Budgeting,Thodupuzha
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Budgeting,Thiruvananthapuram
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Budgeting,Kochi
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Budgeting,Kolkata
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Budgeting,Kannur
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Budgeting,Indore
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Budgeting,Nagpur
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Budgeting,Pune
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Budgeting,Lucknow
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Budgeting,Kozhikode
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Budgeting,Bengaluru
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Fixed Costs,Hyderabad
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Fixed Costs,Coimbatore
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Fixed Costs,Thodupuzha
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Fixed Costs,Thiruvananthapuram
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Fixed Costs,Kochi
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Fixed Costs,Kolkata
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Fixed Costs,Kannur
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Fixed Costs,Indore
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Fixed Costs,Nagpur
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Fixed Costs,Pune
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Fixed Costs,Lucknow
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Fixed Costs,Kozhikode
Cost and Management Accountant,Cindrebay School Of Fashion & Interior Design,37.0,4.0,2022--01,Fixed Costs,Bengaluru
Cost and Management Accountant,Concentric Ab,30.0,9.5,2022--01,Costing,Pune
Cost and Management Accountant,Concentric Ab,30.0,9.5,2022--01,MIS (Management Information Systems),Pune
Cost and Management Accountant,Concentric Ab,30.0,9.5,2022--01,Transfer pricing,Pune
Cost and Management Accountant,Concentric Ab,30.0,9.5,2022--01,GAAP,Pune
Cost and Management Accountant,Concentric Ab,30.0,9.5,2022--01,CNC Operator,Pune
Cost and Management Accountant,Concentric Ab,30.0,9.5,2022--01,Budgeting,Pune
Cost and Management Accountant,Concentric Ab,30.0,9.5,2022--01,Oracle,Pune
Cost and Management Accountant,Concentric Ab,30.0,9.5,2022--01,Forecasting,Pune
Cost and Management Accountant,Psychotropics India,5.0,3.5,2022--01,Data analysis,Faridabad
Cost and Management Accountant,Psychotropics India,5.0,3.5,2022--01,MIS (Management Information Systems),Faridabad
Cost and Management Accountant,Psychotropics India,5.0,3.5,2022--01,Financial accounting,Faridabad
Cost and Management Accountant,Psychotropics India,5.0,3.5,2022--01,Packaging,Faridabad
Cost and Management Accountant,Psychotropics India,5.0,3.5,2022--01,Cost management,Faridabad
Cost and Management Accountant,Psychotropics India,5.0,3.5,2022--01,Stock valuation,Faridabad
Cost and Management Accountant,Psychotropics India,5.0,3.5,2022--01,Raw material,Faridabad
Cost and Management Accountant,Psychotropics India,5.0,3.5,2022--01,Cost analysis,Faridabad
Cost and Management Accountant,Fusion Plus Solutions,37.0,4.5,2022--01,budgetingproject management,Hyderabad
Cost and Management Accountant,Fusion Plus Solutions,37.0,4.5,2022--01,cost management,Hyderabad
Cost and Management Accountant,Fusion Plus Solutions,37.0,4.5,2022--01,accounting,Hyderabad
Cost and Management Accountant,Fusion Plus Solutions,37.0,4.5,2022--01,finance,Hyderabad
Cost and Management Accountant,Fusion Plus Solutions,37.0,4.5,2022--01,communication skills,Hyderabad
Cost and Management Accountant,Fusion Plus Solutions,37.0,4.5,2022--01,Financial management,Hyderabad
Cost and Management Accountant,Fusion Plus Solutions,37.0,4.5,2022--01,Management Accounting,Hyderabad
Cost and Management Accountant,Fusion Plus Solutions,37.0,4.5,2022--01,Cost,Hyderabad
Cost and Management Accountant,Cirruslabs,30.0,7.5,2022--01,Order management,Bengaluru
Cost and Management Accountant,Cirruslabs,30.0,7.5,2022--01,Supply chain,Bengaluru
Cost and Management Accountant,Cirruslabs,30.0,7.5,2022--01,Costing,Bengaluru
Cost and Management Accountant,Cirruslabs,30.0,7.5,2022--01,Inventory valuation,Bengaluru
Cost and Management Accountant,Cirruslabs,30.0,7.5,2022--01,Analytical,Bengaluru
Cost and Management Accountant,Cirruslabs,30.0,7.5,2022--01,Inventory management,Bengaluru
Cost and Management Accountant,Cirruslabs,30.0,7.5,2022--01,HTTP,Bengaluru
Cost and Management Accountant,Cirruslabs,30.0,7.5,2022--01,Continuous improvement,Bengaluru
Cost and Management Accountant,CII Tcm,30.0,10.5,2022--01,Counsellor,Hyderabad
Cost and Management Accountant,CII Tcm,30.0,10.5,2022--01,Counsellor,Chennai
Cost and Management Accountant,CII Tcm,30.0,10.5,2022--01,Costing,Hyderabad
Cost and Management Accountant,CII Tcm,30.0,10.5,2022--01,Costing,Chennai
Cost and Management Accountant,CII Tcm,30.0,10.5,2022--01,Client servicing,Hyderabad
Cost and Management Accountant,CII Tcm,30.0,10.5,2022--01,Client servicing,Chennai
Cost and Management Accountant,CII Tcm,30.0,10.5,2022--01,Shop floor,Hyderabad
Cost and Management Accountant,CII Tcm,30.0,10.5,2022--01,Shop floor,Chennai
Cost and Management Accountant,CII Tcm,30.0,10.5,2022--01,Cost reduction projects,Hyderabad
Cost and Management Accountant,CII Tcm,30.0,10.5,2022--01,Cost reduction projects,Chennai
Cost and Management Accountant,CII Tcm,30.0,10.5,2022--01,Cost reduction,Hyderabad
Cost and Management Accountant,CII Tcm,30.0,10.5,2022--01,Cost reduction,Chennai
Cost and Management Accountant,CII Tcm,30.0,10.5,2022--01,Cost management,Hyderabad
Cost and Management Accountant,CII Tcm,30.0,10.5,2022--01,Cost management,Chennai
Cost and Management Accountant,CII Tcm,30.0,10.5,2022--01,microsoft,Hyderabad
Cost and Management Accountant,CII Tcm,30.0,10.5,2022--01,microsoft,Chennai
Cost and Management Accountant,Rafaga Infoknowledge,37.5,6.5,2022--01,Cost Analysis,Mumbai
Cost and Management Accountant,Rafaga Infoknowledge,37.5,6.5,2022--01,Cost Management,Mumbai
Cost and Management Accountant,Rafaga Infoknowledge,37.5,6.5,2022--01,Cost Control Management,Mumbai
Cost and Management Accountant,Rafaga Infoknowledge,37.5,6.5,2022--01,Cost Reduction,Mumbai
Cost and Management Accountant,Rafaga Infoknowledge,37.5,6.5,2022--01,Cost Allocation,Mumbai
Cost and Management Accountant,Rafaga Infoknowledge,37.5,6.5,2022--01,Control,Mumbai
Cost and Management Accountant,Rafaga Infoknowledge,37.5,6.5,2022--01,Cost control,Mumbai
Cost and Management Accountant,Rafaga Infoknowledge,37.5,6.5,2022--01,Leadership,Mumbai
