Job Title,Company,Salary,Experience,Day Posted,Skills List,Location List
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Statistical Modeling,Kolkata
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Statistical Modeling,Mumbai
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Statistical Modeling,New Delhi
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Statistical Modeling,Hyderabad
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Statistical Modeling,Pune
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Statistical Modeling,Chennai
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Statistical Modeling,Bengaluru
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Problem Solving,Kolkata
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Problem Solving,Mumbai
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Problem Solving,New Delhi
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Problem Solving,Hyderabad
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Problem Solving,Pune
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Problem Solving,Chennai
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Problem Solving,Bengaluru
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Project management,Kolkata
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Project management,Mumbai
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Project management,New Delhi
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Project management,Hyderabad
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Project management,Pune
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Project management,Chennai
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Project management,Bengaluru
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Mathematics,Kolkata
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Mathematics,Mumbai
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Mathematics,New Delhi
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Mathematics,Hyderabad
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Mathematics,Pune
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Mathematics,Chennai
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Mathematics,Bengaluru
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Equity,Kolkata
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Equity,Mumbai
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Equity,New Delhi
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Equity,Hyderabad
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Equity,Pune
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Equity,Chennai
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Equity,Bengaluru
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Application software,Kolkata
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Application software,Mumbai
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Application software,New Delhi
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Application software,Hyderabad
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Application software,Pune
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Application software,Chennai
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Application software,Bengaluru
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Programming Skills,Kolkata
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Programming Skills,Mumbai
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Programming Skills,New Delhi
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Programming Skills,Hyderabad
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Programming Skills,Pune
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Programming Skills,Chennai
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Programming Skills,Bengaluru
Actuarial Analyst,Next Business Services India,3.125,2.0,2022-11,Retail Banking,Noida
Actuarial Analyst,Next Business Services India,3.125,2.0,2022-11,Retail Banking,Gurgaon
Actuarial Analyst,Next Business Services India,3.125,2.0,2022-11,Retail Banking,Delhi
Actuarial Analyst,Next Business Services India,3.125,2.0,2022-11,Customer Service,Noida
Actuarial Analyst,Next Business Services India,3.125,2.0,2022-11,Customer Service,Gurgaon
Actuarial Analyst,Next Business Services India,3.125,2.0,2022-11,Customer Service,Delhi
Actuarial Analyst,Next Business Services India,3.125,2.0,2022-11,Banking Operations,Noida
Actuarial Analyst,Next Business Services India,3.125,2.0,2022-11,Banking Operations,Gurgaon
Actuarial Analyst,Next Business Services India,3.125,2.0,2022-11,Banking Operations,Delhi
Actuarial Analyst,Next Business Services India,3.125,2.0,2022-11,Home Loans,Noida
Actuarial Analyst,Next Business Services India,3.125,2.0,2022-11,Home Loans,Gurgaon
Actuarial Analyst,Next Business Services India,3.125,2.0,2022-11,Home Loans,Delhi
Actuarial Analyst,Next Business Services India,3.125,2.0,2022-11,Personal Loans,Noida
Actuarial Analyst,Next Business Services India,3.125,2.0,2022-11,Personal Loans,Gurgaon
Actuarial Analyst,Next Business Services India,3.125,2.0,2022-11,Personal Loans,Delhi
Actuarial Analyst,Next Business Services India,3.125,2.0,2022-11,Loans,Noida
Actuarial Analyst,Next Business Services India,3.125,2.0,2022-11,Loans,Gurgaon
Actuarial Analyst,Next Business Services India,3.125,2.0,2022-11,Loans,Delhi
Actuarial Analyst,Next Business Services India,3.125,2.0,2022-11,Retail Sales,Noida
Actuarial Analyst,Next Business Services India,3.125,2.0,2022-11,Retail Sales,Gurgaon
Actuarial Analyst,Next Business Services India,3.125,2.0,2022-11,Retail Sales,Delhi
Actuarial Analyst,Next Business Services India,3.125,2.0,2022-11,Financial Services,Noida
Actuarial Analyst,Next Business Services India,3.125,2.0,2022-11,Financial Services,Gurgaon
Actuarial Analyst,Next Business Services India,3.125,2.0,2022-11,Financial Services,Delhi
Actuarial Analyst,Accenture,6.0,0.5,2022-11,python,Mumbai
Actuarial Analyst,Accenture,6.0,0.5,2022-11,python,Gurugram
Actuarial Analyst,Accenture,6.0,0.5,2022-11,python,Bengaluru
Actuarial Analyst,Accenture,6.0,0.5,2022-11,power bi,Mumbai
Actuarial Analyst,Accenture,6.0,0.5,2022-11,power bi,Gurugram
Actuarial Analyst,Accenture,6.0,0.5,2022-11,power bi,Bengaluru
Actuarial Analyst,Accenture,6.0,0.5,2022-11,sql,Mumbai
Actuarial Analyst,Accenture,6.0,0.5,2022-11,sql,Gurugram
Actuarial Analyst,Accenture,6.0,0.5,2022-11,sql,Bengaluru
Actuarial Analyst,Accenture,6.0,0.5,2022-11,r,Mumbai
Actuarial Analyst,Accenture,6.0,0.5,2022-11,r,Gurugram
Actuarial Analyst,Accenture,6.0,0.5,2022-11,r,Bengaluru
Actuarial Analyst,Accenture,6.0,0.5,2022-11,aws,Mumbai
Actuarial Analyst,Accenture,6.0,0.5,2022-11,aws,Gurugram
Actuarial Analyst,Accenture,6.0,0.5,2022-11,aws,Bengaluru
Actuarial Analyst,Accenture,6.0,0.5,2022-11,management consulting,Mumbai
Actuarial Analyst,Accenture,6.0,0.5,2022-11,management consulting,Gurugram
Actuarial Analyst,Accenture,6.0,0.5,2022-11,management consulting,Bengaluru
Actuarial Analyst,Accenture,6.0,0.5,2022-11,warranty management,Mumbai
Actuarial Analyst,Accenture,6.0,0.5,2022-11,warranty management,Gurugram
Actuarial Analyst,Accenture,6.0,0.5,2022-11,warranty management,Bengaluru
Actuarial Analyst,Accenture,6.0,0.5,2022-11,c++,Mumbai
Actuarial Analyst,Accenture,6.0,0.5,2022-11,c++,Gurugram
Actuarial Analyst,Accenture,6.0,0.5,2022-11,c++,Bengaluru
Actuarial Analyst,MSCI Services,6.0,1.5,2022-11,Relationship management,Mumbai
Actuarial Analyst,MSCI Services,6.0,1.5,2022-11,Automation,Mumbai
Actuarial Analyst,MSCI Services,6.0,1.5,2022-11,Financial analysis,Mumbai
Actuarial Analyst,MSCI Services,6.0,1.5,2022-11,Data modeling,Mumbai
Actuarial Analyst,MSCI Services,6.0,1.5,2022-11,Relationship building,Mumbai
Actuarial Analyst,MSCI Services,6.0,1.5,2022-11,Analytical skills,Mumbai
Actuarial Analyst,MSCI Services,6.0,1.5,2022-11,Healthcare,Mumbai
Actuarial Analyst,MSCI Services,6.0,1.5,2022-11,Investment management,Mumbai
Actuarial Analyst,Flex,6.0,1.0,2022-11,Procurement,Coimbatore
Actuarial Analyst,Flex,6.0,1.0,2022-11,customs documentation,Coimbatore
Actuarial Analyst,Flex,6.0,1.0,2022-11,contract negotiation,Coimbatore
Actuarial Analyst,Flex,6.0,1.0,2022-11,logistics,Coimbatore
Actuarial Analyst,Flex,6.0,1.0,2022-11,purchase order,Coimbatore
Actuarial Analyst,Flex,6.0,1.0,2022-11,pricing,Coimbatore
Actuarial Analyst,Flex,6.0,1.0,2022-11,Documentation,Coimbatore
Actuarial Analyst,Flex,6.0,1.0,2022-11,Purchase,Coimbatore
Actuarial Analyst,Flex,6.0,1.0,2022-11,Procurement,Coimbatore
Actuarial Analyst,Flex,6.0,1.0,2022-11,Supply chain management,Coimbatore
Actuarial Analyst,Flex,6.0,1.0,2022-11,ERP,Coimbatore
Actuarial Analyst,Flex,6.0,1.0,2022-11,escalation management,Coimbatore
Actuarial Analyst,Flex,6.0,1.0,2022-11,Order processing,Coimbatore
Actuarial Analyst,Flex,6.0,1.0,2022-11,root cause analysis,Coimbatore
Actuarial Analyst,Flex,6.0,1.0,2022-11,Root cause,Coimbatore
Actuarial Analyst,Flex,6.0,1.0,2022-11,Processing,Coimbatore
Actuarial Analyst,Trigent Software,14.0,0.0,2022-11,Excel,Mumbai
Actuarial Analyst,Trigent Software,14.0,0.0,2022-11,Communication Skills,Mumbai
Actuarial Analyst,Trigent Software,14.0,0.0,2022-11,Data Entry,Mumbai
Actuarial Analyst,Trigent Software,14.0,0.0,2022-11,Hiring,Mumbai
Actuarial Analyst,Trigent Software,14.0,0.0,2022-11,Data,Mumbai
Actuarial Analyst,Godigi Infotech,6.0,0.5,2022-11,Problem Solving,Mumbai
Actuarial Analyst,Godigi Infotech,6.0,0.5,2022-11,Problem Solving,Chennai
Actuarial Analyst,Godigi Infotech,6.0,0.5,2022-11,Business analysis,Mumbai
Actuarial Analyst,Godigi Infotech,6.0,0.5,2022-11,Business analysis,Chennai
Actuarial Analyst,DXC Technology,6.0,2.5,2022-11,BPO,Bengaluru
Actuarial Analyst,DXC Technology,6.0,2.5,2022-11,Business process,Bengaluru
Actuarial Analyst,DXC Technology,6.0,2.5,2022-11,Risk Management,Bengaluru
Actuarial Analyst,DXC Technology,6.0,2.5,2022-11,TPA,Bengaluru
Actuarial Analyst,DXC Technology,6.0,2.5,2022-11,Senior Analyst,Bengaluru
Actuarial Analyst,DXC Technology,6.0,2.5,2022-11,Analytical skills,Bengaluru
Actuarial Analyst,DXC Technology,6.0,2.5,2022-11,Social media,Bengaluru
Actuarial Analyst,DXC Technology,6.0,2.5,2022-11,Management,Bengaluru
Actuarial Analyst,DXC Technology,6.0,2.5,2022-11,BPO,Bengaluru
Actuarial Analyst,DXC Technology,6.0,2.5,2022-11,Business process,Bengaluru
Actuarial Analyst,DXC Technology,6.0,2.5,2022-11,Risk Management,Bengaluru
Actuarial Analyst,DXC Technology,6.0,2.5,2022-11,Excel,Bengaluru
Actuarial Analyst,DXC Technology,6.0,2.5,2022-11,TPA,Bengaluru
Actuarial Analyst,DXC Technology,6.0,2.5,2022-11,Analytical skills,Bengaluru
Actuarial Analyst,DXC Technology,6.0,2.5,2022-11,Social media,Bengaluru
Actuarial Analyst,DXC Technology,6.0,2.5,2022-11,MS Office Word,Bengaluru
Actuarial Analyst,DXC Technology,6.0,2.5,2022-11,BPO,Bengaluru
Actuarial Analyst,DXC Technology,6.0,2.5,2022-11,Business process,Bengaluru
Actuarial Analyst,DXC Technology,6.0,2.5,2022-11,Risk Management,Bengaluru
Actuarial Analyst,DXC Technology,6.0,2.5,2022-11,TPA,Bengaluru
Actuarial Analyst,DXC Technology,6.0,2.5,2022-11,Analytical skills,Bengaluru
Actuarial Analyst,DXC Technology,6.0,2.5,2022-11,Social media,Bengaluru
Actuarial Analyst,DXC Technology,6.0,2.5,2022-11,Analyst II,Bengaluru
Actuarial Analyst,DXC Technology,6.0,2.5,2022-11,MS Office Word,Bengaluru
Actuarial Analyst,KPMG India,6.0,1.0,2022-11,SAP BPC,Mumbai
Actuarial Analyst,KPMG India,6.0,1.0,2022-11,Statistical Modeling,Mumbai
Actuarial Analyst,KPMG India,6.0,1.0,2022-11,SAP,Mumbai
Actuarial Analyst,KPMG India,6.0,1.0,2022-11,Senior Analyst,Mumbai
Actuarial Analyst,KPMG India,6.0,1.0,2022-11,Group reporting,Mumbai
Actuarial Analyst,KPMG India,6.0,1.0,2022-11,Management,Mumbai
Actuarial Analyst,KPMG India,6.0,1.0,2022-11,Information technology,Mumbai
Actuarial Analyst,KPMG India,6.0,1.0,2022-11,Testing,Mumbai
Actuarial Analyst,MSCI Services,6.0,1.0,2022-11,Relationship management,Mumbai
Actuarial Analyst,MSCI Services,6.0,1.0,2022-11,Operations Analyst,Mumbai
Actuarial Analyst,MSCI Services,6.0,1.0,2022-11,Corporate actions,Mumbai
Actuarial Analyst,MSCI Services,6.0,1.0,2022-11,Analytical skills,Mumbai
Actuarial Analyst,MSCI Services,6.0,1.0,2022-11,Healthcare,Mumbai
Actuarial Analyst,MSCI Services,6.0,1.0,2022-11,Data quality,Mumbai
Actuarial Analyst,MSCI Services,6.0,1.0,2022-11,Capital market,Mumbai
Actuarial Analyst,MSCI Services,6.0,1.0,2022-11,Management,Mumbai
Actuarial Analyst,Amazon,6.0,4.5,2022-11,Product management,Bengaluru
Actuarial Analyst,Amazon,6.0,4.5,2022-11,Automation,Bengaluru
Actuarial Analyst,Amazon,6.0,4.5,2022-11,Data analysis,Bengaluru
Actuarial Analyst,Amazon,6.0,4.5,2022-11,SAS,Bengaluru
Actuarial Analyst,Amazon,6.0,4.5,2022-11,Business analysis,Bengaluru
Actuarial Analyst,Amazon,6.0,4.5,2022-11,Analytical skills,Bengaluru
Actuarial Analyst,Amazon,6.0,4.5,2022-11,SPSS,Bengaluru
Actuarial Analyst,Amazon,6.0,4.5,2022-11,Data mining,Bengaluru
Actuarial Analyst,General Insurance,7.75,2.5,2022-11,Actuarial,Mumbai
Actuarial Analyst,General Insurance,7.75,2.5,2022-11,General Insurance,Mumbai
Actuarial Analyst,General Insurance,7.75,2.5,2022-11,Business Analytics,Mumbai
Actuarial Analyst,General Insurance,7.75,2.5,2022-11,MIS Reporting,Mumbai
Actuarial Analyst,General Insurance,7.75,2.5,2022-11,Insurance Analytics,Mumbai
Actuarial Analyst,General Insurance,7.75,2.5,2022-11,Analytics,Mumbai
Actuarial Analyst,General Insurance,7.75,2.5,2022-11,Co,Mumbai
Actuarial Analyst,General Insurance,7.75,2.5,2022-11,General,Mumbai
Actuarial Analyst,PwC Service Delivery Center,6.0,0.5,2022-11,Risk Management,Bengaluru
Actuarial Analyst,PwC Service Delivery Center,6.0,0.5,2022-11,Problem Solving,Bengaluru
Actuarial Analyst,PwC Service Delivery Center,6.0,0.5,2022-11,Business analysis,Bengaluru
Actuarial Analyst,PwC Service Delivery Center,6.0,0.5,2022-11,Consulting,Bengaluru
Actuarial Analyst,PwC Service Delivery Center,6.0,0.5,2022-11,Billing,Bengaluru
Actuarial Analyst,PwC Service Delivery Center,6.0,0.5,2022-11,Business applications,Bengaluru
Actuarial Analyst,PwC Service Delivery Center,6.0,0.5,2022-11,RFP,Bengaluru
Actuarial Analyst,PwC Service Delivery Center,6.0,0.5,2022-11,Operations,Bengaluru
Actuarial Analyst,Amazon,6.0,4.5,2022-11,Automation,Bengaluru
Actuarial Analyst,Amazon,6.0,4.5,2022-11,Analytical skills,Bengaluru
Actuarial Analyst,Amazon,6.0,4.5,2022-11,Consulting,Bengaluru
Actuarial Analyst,Amazon,6.0,4.5,2022-11,data visualization,Bengaluru
Actuarial Analyst,Amazon,6.0,4.5,2022-11,Business intelligence,Bengaluru
Actuarial Analyst,Amazon,6.0,4.5,2022-11,Continuous improvement,Bengaluru
Actuarial Analyst,Amazon,6.0,4.5,2022-11,Forecasting,Bengaluru
Actuarial Analyst,Amazon,6.0,4.5,2022-11,Operations,Bengaluru
Actuarial Analyst,Trigent Software,25000.75,0.0,2022-11,Excel,Mumbai
Actuarial Analyst,Trigent Software,25000.75,0.0,2022-11,Pivot Table,Mumbai
Actuarial Analyst,Trigent Software,25000.75,0.0,2022-11,VLOOKUP,Mumbai
Actuarial Analyst,Trigent Software,25000.75,0.0,2022-11,HLOOKUP,Mumbai
Actuarial Analyst,Trigent Software,25000.75,0.0,2022-11,Tables,Mumbai
Actuarial Analyst,Trigent Software,25000.75,0.0,2022-11,Pivot,Mumbai
Actuarial Analyst,Goldman Sachs,6.0,1.5,2022-11,Due diligence,Bengaluru
Actuarial Analyst,Goldman Sachs,6.0,1.5,2022-11,Compliance,Bengaluru
Actuarial Analyst,Goldman Sachs,6.0,1.5,2022-11,Anti money laundering,Bengaluru
Actuarial Analyst,Goldman Sachs,6.0,1.5,2022-11,HTML,Bengaluru
Actuarial Analyst,Goldman Sachs,6.0,1.5,2022-11,Investment banking,Bengaluru
Actuarial Analyst,Goldman Sachs,6.0,1.5,2022-11,Asset management,Bengaluru
Actuarial Analyst,Goldman Sachs,6.0,1.5,2022-11,Investment management,Bengaluru
Actuarial Analyst,Goldman Sachs,6.0,1.5,2022-11,Risk management,Bengaluru
Actuarial Analyst,Flex,6.0,1.5,2022-11,Supply chain,Coimbatore
Actuarial Analyst,Flex,6.0,1.5,2022-11,Health insurance,Coimbatore
Actuarial Analyst,Flex,6.0,1.5,2022-11,Excel,Coimbatore
Actuarial Analyst,Flex,6.0,1.5,2022-11,Senior Analyst,Coimbatore
Actuarial Analyst,Flex,6.0,1.5,2022-11,Diversity and Inclusion,Coimbatore
Actuarial Analyst,Flex,6.0,1.5,2022-11,Flex,Coimbatore
Actuarial Analyst,Flex,6.0,1.5,2022-11,Gap analysis,Coimbatore
Actuarial Analyst,Flex,6.0,1.5,2022-11,Global procurement,Coimbatore
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Analytical skills,Kolkata
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Analytical skills,Mumbai
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Analytical skills,New Delhi
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Analytical skills,Hyderabad
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Analytical skills,Pune
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Analytical skills,Chennai
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Analytical skills,Bengaluru
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Statistical Modeling,Kolkata
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Statistical Modeling,Mumbai
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Statistical Modeling,New Delhi
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Statistical Modeling,Hyderabad
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Statistical Modeling,Pune
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Statistical Modeling,Chennai
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Statistical Modeling,Bengaluru
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Problem Solving,Kolkata
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Problem Solving,Mumbai
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Problem Solving,New Delhi
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Problem Solving,Hyderabad
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Problem Solving,Pune
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Problem Solving,Chennai
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Problem Solving,Bengaluru
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Project management,Kolkata
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Project management,Mumbai
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Project management,New Delhi
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Project management,Hyderabad
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Project management,Pune
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Project management,Chennai
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Project management,Bengaluru
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Mathematics,Kolkata
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Mathematics,Mumbai
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Mathematics,New Delhi
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Mathematics,Hyderabad
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Mathematics,Pune
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Mathematics,Chennai
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Mathematics,Bengaluru
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Equity,Kolkata
Actuarial Analyst,Assurex India,6.0,0.5,2022-11,Equity,Mumbai
